n_blocks,insert_bps,erase_bps
950,3.2963e+06,1.08974e+07
952,3.96296e+06,1.08974e+07
954,7.09524e+06,1.08974e+07
956,3.8e+06,1.08974e+07
956,3.8e+06,6.16484e+06
955,3.8e+06,4.51515e+06
957,9.88991e+06,4.51515e+06
957,9.88991e+06,7.98889e+06
957,9.88991e+06,3.34234e+06
956,9.88991e+06,1.39398e+07
958,9.67143e+07,1.39398e+07
958,9.67143e+07,2.26e+07
958,9.67143e+07,5.76667e+07
960,1.7191e+06,5.76667e+07
960,1.7191e+06,2.23617e+07
962,4.92051e+07,2.23617e+07
964,2.72222e+07,2.23617e+07
966,9.9375e+06,2.23617e+07
963,9.9375e+06,7.80476e+07
965,8.625e+07,7.80476e+07
963,8.625e+07,1.975e+07
965,2.12312e+08,1.975e+07
964,2.12312e+08,3.08824e+07
966,1.58879e+06,3.08824e+07
968,2.52917e+07,3.08824e+07
968,2.52917e+07,6.68317e+06
970,1.79126e+07,6.68317e+06
970,1.79126e+07,1.67353e+07
970,1.79126e+07,4.34884e+06
970,1.79126e+07,6.5e+06
972,1.65607e+07,6.5e+06
972,1.65607e+07,4.86154e+06
972,1.65607e+07,4.17e+07
971,1.65607e+07,3.83e+07
969,1.65607e+07,4.02353e+07
971,4.77083e+07,4.02353e+07
971,4.77083e+07,1.96481e+07
973,1.525e+07,1.96481e+07
975,6.53398e+06,1.96481e+07
977,2.79655e+07,1.96481e+07
977,2.79655e+07,3.07059e+07
977,2.79655e+07,5.6037e+07
979,5.02889e+07,5.6037e+07
979,5.02889e+07,5.685e+07
979,5.02889e+07,1.93548e+07
981,7.47826e+06,1.93548e+07
981,7.47826e+06,1.40217e+06
983,2.04673e+06,1.40217e+06
985,6.45455e+06,1.40217e+06
987,3.26e+07,1.40217e+06
989,2.83077e+07,1.40217e+06
989,2.83077e+07,7.88571e+07
989,2.83077e+07,4.20183e+06
989,2.83077e+07,2.23043e+07
991,3.42353e+07,2.23043e+07
991,3.42353e+07,8.24e+06
991,3.42353e+07,3.89333e+06
993,2.93023e+06,3.89333e+06
993,2.93023e+06,7.17647e+06
992,2.93023e+06,2.12429e+07
994,6.33667e+07,2.12429e+07
994,6.33667e+07,3.12977e+06
996,1.78108e+07,3.12977e+06
996,1.78108e+07,5.97258e+07
998,5.83133e+06,5.97258e+07
998,5.83133e+06,3.77099e+06
1000,8.07143e+07,3.77099e+06
1000,8.07143e+07,9.39216e+06
1000,8.07143e+07,1.93e+07
1002,7.3e+07,1.93e+07
1002,7.3e+07,5.26667e+06
1001,7.3e+07,5.31935e+07
1003,4.96154e+06,5.31935e+07
1005,2.50741e+07,5.31935e+07
1007,3.42609e+07,5.31935e+07
1009,545455,5.31935e+07
1011,9.37143e+06,5.31935e+07
1013,1.32391e+07,5.31935e+07
1013,1.32391e+07,2.43519e+07
1015,416000,2.43519e+07
1015,416000,805085
1017,1.11111e+06,805085
1015,1.11111e+06,4.34512e+07
1017,3.51685e+07,4.34512e+07
1017,3.51685e+07,4.45902e+06
1019,2.272e+06,4.45902e+06
1021,2.51452e+07,4.45902e+06
1021,2.51452e+07,2.24444e+07
1023,1.12174e+06,2.24444e+07
1023,1.12174e+06,3.66935e+06
1023,1.12174e+06,1.1525e+07
1025,2.81633e+06,1.1525e+07
1027,1.67935e+06,1.1525e+07
1026,1.67935e+06,5.30827e+06
1025,1.67935e+06,1.25e+07
1027,1.54265e+07,1.25e+07
1029,3.79452e+06,1.25e+07
1029,3.79452e+06,5.92754e+06
1031,333333,5.92754e+06
1033,4.16518e+06,5.92754e+06
1032,4.16518e+06,2.08936e+07
1034,1.17792e+07,2.08936e+07
1036,2.14394e+06,2.08936e+07
1038,1.18651e+06,2.08936e+07
1038,1.18651e+06,4.025e+07
1040,5.41322e+06,4.025e+07
1040,5.41322e+06,9.9697e+06
1040,5.41322e+06,1.71651e+07
1042,5.41463e+06,1.71651e+07
1044,6.44569e+06,1.71651e+07
1044,6.44569e+06,2.29592e+07
1044,6.44569e+06,2.7381e+07
1046,1.2655e+07,2.7381e+07
1048,4.57416e+06,2.7381e+07
1047,4.57416e+06,1.4504e+07
1049,2.74074e+06,1.4504e+07
1048,2.74074e+06,2.73636e+07
1048,2.74074e+06,2.23529e+06
1050,1.58444e+07,2.23529e+06
1049,1.58444e+07,1.6125e+07
1051,6.97945e+06,1.6125e+07
1051,6.97945e+06,1.44929e+08
1053,8.84762e+06,1.44929e+08
1055,9.21393e+06,1.44929e+08
1053,9.21393e+06,2.0649e+07
1055,5.33036e+06,2.0649e+07
1057,2.8e+06,2.0649e+07
1057,2.8e+06,7.07778e+07
1059,4.70202e+06,7.07778e+07
1059,4.70202e+06,1.17091e+07
1061,4.92625e+06,1.17091e+07
1063,840954,1.17091e+07
1063,840954,3.875e+06
1063,840954,6.41584e+06
1065,1.98465e+06,6.41584e+06
1067,5.33654e+06,6.41584e+06
1066,5.33654e+06,2.70109e+07
1068,1.09766e+07,2.70109e+07
1070,565217,2.70109e+07
1070,565217,2.43818e+07
1072,6.70755e+06,2.43818e+07
1074,5.25301e+06,2.43818e+07
1076,168317,2.43818e+07
1076,168317,4.10092e+06
1078,8.66942e+06,4.10092e+06
1078,8.66942e+06,2.10833e+07
1077,8.66942e+06,1.18944e+08
1079,1.88804e+07,1.18944e+08
1081,470930,1.18944e+08
1081,470930,1.15504e+06
1083,2.46226e+06,1.15504e+06
1083,2.46226e+06,1.4024e+07
1081,2.46226e+06,1.70154e+07
1083,2.34118e+07,1.70154e+07
1085,6.64545e+06,1.70154e+07
1085,6.64545e+06,1.25e+06
1085,6.64545e+06,1e+07
1084,6.64545e+06,1.54706e+07
1086,8.7e+06,1.54706e+07
1085,8.7e+06,1.31129e+07
1085,8.7e+06,1.52941e+06
1087,1.30893e+07,1.52941e+06
1087,1.30893e+07,3.68667e+06
1089,3.63415e+06,3.68667e+06
1091,1.03571e+06,3.68667e+06
1093,1.83871e+06,3.68667e+06
1092,1.83871e+06,2.19667e+07
1094,567474,2.19667e+07
1094,567474,325203
1096,4.21212e+06,325203
1096,4.21212e+06,3.93452e+06
1096,4.21212e+06,2.82353e+06
1098,3.51538e+06,2.82353e+06
1098,3.51538e+06,1.78804e+07
1098,3.51538e+06,4.248e+06
1100,6.32558e+06,4.248e+06
1098,6.32558e+06,1.61419e+07
1100,1.7168e+07,1.61419e+07
1102,3.74866e+06,1.61419e+07
1102,3.74866e+06,2.34286e+07
1104,8.38346e+06,2.34286e+07
1103,8.38346e+06,5.30286e+07
1105,6.3089e+06,5.30286e+07
1105,6.3089e+06,5.5122e+06
1107,2.70642e+06,5.5122e+06
1107,2.70642e+06,2.96471e+07
1109,1.77037e+06,2.96471e+07
1111,3.46939e+06,2.96471e+07
1113,7.37383e+06,2.96471e+07
1112,7.37383e+06,1.06311e+07
1107,7.37383e+06,2.17544e+07
1109,1.1975e+08,2.17544e+07
1111,1.73438e+07,2.17544e+07
1111,1.73438e+07,6.70732e+06
1111,1.73438e+07,4.24694e+07
1113,1.07164e+07,4.24694e+07
1115,4.71774e+06,4.24694e+07
1115,4.71774e+06,2.11498e+06
1117,1.26239e+07,2.11498e+06
1117,1.26239e+07,3.75714e+07
1116,1.26239e+07,1.71981e+07
1118,1.07949e+07,1.71981e+07
1120,6.53619e+06,1.71981e+07
1119,6.53619e+06,2.55816e+07
1121,3.90106e+07,2.55816e+07
1117,3.90106e+07,2.85113e+07
1119,1.65574e+07,2.85113e+07
1121,7.7033e+06,2.85113e+07
1123,2.2028e+06,2.85113e+07
1123,2.2028e+06,681250
1125,7.89634e+06,681250
1125,7.89634e+06,8.55346e+06
1125,7.89634e+06,1.28298e+07
1127,2.62857e+06,1.28298e+07
1129,2.96761e+06,1.28298e+07
1129,2.96761e+06,1.82469e+07
1131,1.2664e+07,1.82469e+07
1133,1.75244e+07,1.82469e+07
1133,1.75244e+07,1.76818e+07
1135,2.52788e+06,1.76818e+07
1135,2.52788e+06,4.83128e+06
1134,2.52788e+06,2.31124e+07
1136,3.03421e+07,2.31124e+07
1138,7.4e+06,2.31124e+07
1137,7.4e+06,1.07282e+07
1139,2.35294e+06,1.07282e+07
1139,2.35294e+06,1.625e+07
1141,5.23361e+06,1.625e+07
1138,5.23361e+06,4.58e+07
1140,6.62745e+06,4.58e+07
1140,6.62745e+06,4.42368e+07
1142,1.17598e+07,4.42368e+07
1142,1.17598e+07,2.09732e+07
1142,1.17598e+07,117647
1144,5.27347e+06,117647
1144,5.27347e+06,181818
1144,5.27347e+06,4.3622e+06
1146,136646,4.3622e+06
1148,3.63454e+06,4.3622e+06
1150,4.35294e+06,4.3622e+06
1150,4.35294e+06,1.26429e+06
1150,4.35294e+06,2.75e+07
1150,4.35294e+06,5.1913e+07
1152,1.05316e+07,5.1913e+07
1152,1.05316e+07,3.09859e+06
1152,1.05316e+07,2.1881e+07
1154,6.39853e+06,2.1881e+07
1154,6.39853e+06,6.49123e+06
1156,7.79882e+06,6.49123e+06
1155,7.79882e+06,1.85926e+07
1154,7.79882e+06,1.11324e+07
1152,7.79882e+06,3.42308e+06
1154,2.164e+07,3.42308e+06
1156,1.25304e+07,3.42308e+06
1156,1.25304e+07,1.6018e+07
1158,2.65957e+06,1.6018e+07
1158,2.65957e+06,8.68571e+06
1160,1.68605e+06,8.68571e+06
1160,1.68605e+06,1.18e+07
1162,9.44545e+06,1.18e+07
1162,9.44545e+06,3.79394e+07
1164,5.9932e+06,3.79394e+07
1164,5.9932e+06,2.64528e+07
1166,155172,2.64528e+07
1168,9.48223e+06,2.64528e+07
1170,6.63793e+06,2.64528e+07
1170,6.63793e+06,492754
1170,6.63793e+06,2.37391e+07
1170,6.63793e+06,4.53968e+06
1170,6.63793e+06,1.54775e+07
1172,7.65145e+06,1.54775e+07
1172,7.65145e+06,1.13059e+07
1172,7.65145e+06,3.60345e+06
1174,8.47753e+06,3.60345e+06
1169,8.47753e+06,2.71364e+08
1171,2.98462e+07,2.71364e+08
1173,8.68182e+07,2.71364e+08
1175,2.61307e+06,2.71364e+08
1175,2.61307e+06,1.91316e+07
1175,2.61307e+06,3.05882e+06
1175,2.61307e+06,8.95652e+06
1177,3.55254e+07,8.95652e+06
1177,3.55254e+07,1.03562e+07
1177,3.55254e+07,4.88235e+06
1179,3.76895e+06,4.88235e+06
1181,847328,4.88235e+06
1183,1.27232e+06,4.88235e+06
1183,1.27232e+06,1.31915e+07
1183,1.27232e+06,4.14894e+06
1185,6.42182e+06,4.14894e+06
1185,6.42182e+06,6.49398e+06
1187,7.36313e+06,6.49398e+06
1187,7.36313e+06,528571
1189,2.48413e+06,528571
1191,5.13636e+06,528571
1189,5.13636e+06,1.58857e+07
1189,5.13636e+06,5.89583e+06
1191,3.65238e+07,5.89583e+06
1189,3.65238e+07,1.26299e+07
1189,3.65238e+07,285714
1189,3.65238e+07,1.41667e+06
1188,3.65238e+07,1.22791e+07
1190,9.78571e+06,1.22791e+07
1192,1.28936e+07,1.22791e+07
1194,2.55556e+06,1.22791e+07
1196,2.3099e+06,1.22791e+07
1190,2.3099e+06,1.83824e+07
1190,2.3099e+06,2.67679e+07
1192,2.64153e+07,2.67679e+07
1192,2.64153e+07,1.35312e+07
1191,2.64153e+07,1.80091e+07
1193,9.01527e+06,1.80091e+07
1195,2.53558e+07,1.80091e+07
1195,2.53558e+07,1.14027e+07
1197,1.69519e+06,1.14027e+07
1197,1.69519e+06,8.15278e+06
1195,1.69519e+06,3.18143e+06
1197,392857,3.18143e+06
1197,392857,6.44e+06
1199,1.35076e+07,6.44e+06
1198,1.35076e+07,2.64062e+07
1197,1.35076e+07,8.03049e+06
1199,2.06125e+07,8.03049e+06
1199,2.06125e+07,5.8855e+06
1199,2.06125e+07,1.51646e+07
1201,2.60714e+06,1.51646e+07
1203,2.01316e+06,1.51646e+07
1203,2.01316e+06,1.61842e+06
1205,1.02723e+07,1.61842e+06
1205,1.02723e+07,7.50323e+06
1205,1.02723e+07,9.72807e+06
1205,1.02723e+07,3.25828e+06
1207,326531,3.25828e+06
1209,3.75449e+06,3.25828e+06
1209,3.75449e+06,2.32751e+06
1211,2.08421e+07,2.32751e+06
1213,2.75451e+06,2.32751e+06
1212,2.75451e+06,1.2925e+07
1214,1.52027e+06,1.2925e+07
1214,1.52027e+06,5.8169e+06
1216,1.8324e+06,5.8169e+06
1218,1.17391e+06,5.8169e+06
1217,1.17391e+06,1.57e+07
1219,2.37736e+07,1.57e+07
1219,2.37736e+07,9.26351e+06
1221,3.29268e+06,9.26351e+06
1223,1.00071e+07,9.26351e+06
1223,1.00071e+07,7.33728e+06
1225,1.31529e+07,7.33728e+06
1218,1.31529e+07,1.10209e+07
1220,1.37778e+07,1.10209e+07
1222,1.08036e+07,1.10209e+07
1221,1.08036e+07,1.03537e+07
1223,3.49701e+07,1.03537e+07
1223,3.49701e+07,1.22075e+07
1223,3.49701e+07,3.44667e+06
1225,4.60985e+06,3.44667e+06
1223,4.60985e+06,1.69362e+07
1225,1.72749e+07,1.69362e+07
1225,1.72749e+07,1.47955e+07
1225,1.72749e+07,2.30667e+06
1225,1.72749e+07,1.44286e+07
1227,4.16e+06,1.44286e+07
1227,4.16e+06,7.56061e+06
1223,4.16e+06,2.44758e+07
1225,1.68622e+07,2.44758e+07
1225,1.68622e+07,1.02333e+07
1227,8.22034e+06,1.02333e+07
1223,8.22034e+06,1.59167e+07
1225,1.25138e+07,1.59167e+07
1227,1.07977e+07,1.59167e+07
1223,1.07977e+07,2.4486e+07
1225,1.17789e+08,2.4486e+07
1225,1.17789e+08,1.89227e+06
1227,5.0367e+06,1.89227e+06
1227,5.0367e+06,5.52e+06
1229,7.12169e+06,5.52e+06
1231,4.81529e+06,5.52e+06
1228,4.81529e+06,6.26875e+07
1230,9.96503e+06,6.26875e+07
1230,9.96503e+06,3.5468e+06
1232,1.45022e+07,3.5468e+06
1231,1.45022e+07,3.22778e+07
1233,5.30702e+06,3.22778e+07
1235,3.36245e+06,3.22778e+07
1233,3.36245e+06,1.265e+07
1235,3.53191e+06,1.265e+07
1234,3.53191e+06,4.67557e+06
1234,3.53191e+06,4.65714e+06
1236,3.38e+06,4.65714e+06
1238,832700,4.65714e+06
1237,832700,1.67232e+07
1239,1.80526e+07,1.67232e+07
1238,1.80526e+07,6.02752e+06
1240,7.61224e+06,6.02752e+06
1242,1.42042e+06,6.02752e+06
1244,1.0344e+06,6.02752e+06
1243,1.0344e+06,8.4875e+07
1245,7.14583e+06,8.4875e+07
1244,7.14583e+06,1.44681e+06
1246,757188,1.44681e+06
1246,757188,2.38889e+06
1246,757188,291339
1248,1.91216e+06,291339
1250,1.66355e+06,291339
1250,1.66355e+06,7.80583e+06
1252,8.08302e+06,7.80583e+06
1252,8.08302e+06,2.84333e+07
1254,1.91e+06,2.84333e+07
1254,1.91e+06,810345
1256,418502,810345
1258,421212,810345
1260,830986,810345
1262,1.90526e+06,810345
1262,1.90526e+06,1.63571e+07
1260,1.90526e+06,1.46087e+07
1260,1.90526e+06,6.57895e+06
1262,1.30968e+07,6.57895e+06
1264,5.40411e+06,6.57895e+06
1264,5.40411e+06,3.48462e+06
1266,1.49449e+07,3.48462e+06
1265,1.49449e+07,5.25373e+06
1265,1.49449e+07,1.36471e+07
1267,3.0146e+06,1.36471e+07
1269,3.16239e+06,1.36471e+07
1266,3.16239e+06,2.31357e+07
1268,1.45944e+07,2.31357e+07
1268,1.45944e+07,1.76923e+06
1267,1.45944e+07,5.72222e+06
1267,1.45944e+07,495902
1269,5.49027e+06,495902
1269,5.49027e+06,2.98707e+06
1267,5.49027e+06,2.62292e+06
1269,5.89762e+06,2.62292e+06
1268,5.89762e+06,4.2125e+06
1270,793103,4.2125e+06
1272,439252,4.2125e+06
1274,7.54e+06,4.2125e+06
1276,29787.2,4.2125e+06
1278,1.02367e+07,4.2125e+06
1270,1.02367e+07,4.03e+07
1272,2.32466e+07,4.03e+07
1274,5.7963e+06,4.03e+07
1274,5.7963e+06,1.80159e+06
1276,2.77297e+07,1.80159e+06
1274,2.77297e+07,7.6e+07
1276,7.75714e+07,7.6e+07
1276,7.75714e+07,3.42632e+07
1278,1.21082e+07,3.42632e+07
1278,1.21082e+07,1.18387e+07
1280,1.13131e+06,1.18387e+07
1282,7.66667e+06,1.18387e+07
1282,7.66667e+06,88050.3
1284,2.14769e+06,88050.3
1278,2.14769e+06,2.39384e+07
1280,3.86486e+06,2.39384e+07
1280,3.86486e+06,3.21795e+06
1282,5.33171e+06,3.21795e+06
1284,4.82659e+06,3.21795e+06
1286,2.22384e+06,3.21795e+06
1285,2.22384e+06,9.38281e+06
1285,2.22384e+06,411765
1287,1.44308e+07,411765
1289,3.1831e+06,411765
1291,9.53077e+06,411765
1287,9.53077e+06,3.30887e+07
1289,2.62282e+07,3.30887e+07
1288,2.62282e+07,3.224e+07
1290,1.41163e+07,3.224e+07
1290,1.41163e+07,6.30769e+06
1292,1.85096e+06,6.30769e+06
1291,1.85096e+06,1.32135e+07
1290,1.85096e+06,6.3662e+06
1290,1.85096e+06,114583
1290,1.85096e+06,6.08696e+06
1290,1.85096e+06,3.66055e+06
1292,1.99684e+07,3.66055e+06
1291,1.99684e+07,7.63333e+07
1291,1.99684e+07,2.46358e+06
1293,1.12579e+06,2.46358e+06
1295,438559,2.46358e+06
1297,5.4717e+06,2.46358e+06
1296,5.4717e+06,9.55319e+06
1296,5.4717e+06,7.32692e+06
1298,3.76847e+06,7.32692e+06
1300,1.87234e+06,7.32692e+06
1300,1.87234e+06,1.59146e+06
1302,2.91057e+06,1.59146e+06
1301,2.91057e+06,1.91034e+07
1303,4.03502e+06,1.91034e+07
1305,2.77465e+06,1.91034e+07
1303,2.77465e+06,1.18571e+07
1303,2.77465e+06,5.32692e+06
1305,6.97396e+06,5.32692e+06
1307,1.9115e+06,5.32692e+06
1307,1.9115e+06,1.756e+07
1309,1.47568e+07,1.756e+07
1305,1.47568e+07,5.692e+07
1307,1.05947e+08,5.692e+07
1309,8.40625e+06,5.692e+07
1309,8.40625e+06,531250
1309,8.40625e+06,1.73592e+07
1311,1.38864e+07,1.73592e+07
1311,1.38864e+07,1.31875e+07
1313,4.96864e+06,1.31875e+07
1313,4.96864e+06,1.01398e+07
1315,898477,1.01398e+07
1315,898477,1.15312e+07
1317,2.3381e+07,1.15312e+07
1315,2.3381e+07,5.82857e+07
1317,7.26282e+06,5.82857e+07
1317,7.26282e+06,1.47179e+07
1319,1.725e+06,1.47179e+07
1321,6.06996e+06,1.47179e+07
1320,6.06996e+06,7.67033e+06
1322,1.19946e+07,7.67033e+06
1318,1.19946e+07,1.65235e+07
1320,2.80112e+07,1.65235e+07
1320,2.80112e+07,1.59432e+07
1320,2.80112e+07,8.43056e+06
1322,3.36316e+06,8.43056e+06
1324,5.24348e+06,8.43056e+06
1324,5.24348e+06,1.70896e+07
1320,5.24348e+06,1.8156e+07
1322,6.74675e+06,1.8156e+07
1324,1.91714e+08,1.8156e+07
1324,1.91714e+08,1.00709e+07
1326,4.68326e+06,1.00709e+07
1326,4.68326e+06,7.16842e+06
1328,6.01515e+06,7.16842e+06
1330,1.80882e+07,7.16842e+06
1329,1.80882e+07,1.40331e+07
1331,1.99576e+06,1.40331e+07
1331,1.99576e+06,3.52381e+06
1333,8.72289e+06,3.52381e+06
1333,8.72289e+06,2.94152e+06
1332,8.72289e+06,1.66454e+07
1334,6.69953e+06,1.66454e+07
1336,1.20202e+07,1.66454e+07
1336,1.20202e+07,3.14504e+06
1336,1.20202e+07,153846
1338,561404,153846
1340,6.67094e+06,153846
1339,6.67094e+06,2.4274e+07
1339,6.67094e+06,4.82143e+06
1341,3.55303e+06,4.82143e+06
1343,8.59804e+06,4.82143e+06
1341,8.59804e+06,1.34454e+07
1343,5.28481e+06,1.34454e+07
1345,3.10268e+06,1.34454e+07
1344,3.10268e+06,9.06154e+07
1344,3.10268e+06,6.84328e+06
1344,3.10268e+06,1.72857e+07
1346,3.1569e+07,1.72857e+07
1346,3.1569e+07,4.88732e+06
1348,2.43421e+06,4.88732e+06
1350,6.27869e+06,4.88732e+06
1352,2.32353e+06,4.88732e+06
1350,2.32353e+06,1.37462e+08
1349,2.32353e+06,5.8436e+06
1351,9.16316e+06,5.8436e+06
1351,9.16316e+06,685535
1353,387755,685535
1355,4.05431e+06,685535
1355,4.05431e+06,1.70444e+07
1357,3.88511e+06,1.70444e+07
1357,3.88511e+06,4.99474e+07
1359,1.9084e+06,4.99474e+07
1359,1.9084e+06,1.11037e+07
1361,2.49571e+07,1.11037e+07
1361,2.49571e+07,1.0922e+07
1363,59459.5,1.0922e+07
1363,59459.5,1.2994e+06
1365,8.27778e+06,1.2994e+06
1364,8.27778e+06,7.37615e+06
1366,6.58667e+06,7.37615e+06
1363,6.58667e+06,4e+06
1363,6.58667e+06,3.65116e+06
1365,7.48387e+06,3.65116e+06
1367,6.15789e+06,3.65116e+06
1369,3.60119e+06,3.65116e+06
1369,3.60119e+06,7.42105e+06
1369,3.60119e+06,1.02955e+07
1371,882051,1.02955e+07
1371,882051,2.43158e+06
1373,4.3254e+06,2.43158e+06
1375,764000,2.43158e+06
1375,764000,1.12955e+07
1375,764000,1.60465e+06
1377,8.06034e+06,1.60465e+06
1377,8.06034e+06,688995
1376,8.06034e+06,1.15549e+07
1378,1.22581e+06,1.15549e+07
1380,7.11029e+06,1.15549e+07
1380,7.11029e+06,1.63889e+07
1381,5.74384e+06,1.63889e+07
1377,5.74384e+06,3.37797e+07
1379,8.37657e+06,3.37797e+07
1374,8.37657e+06,8.43557e+06
1376,3.73e+07,8.43557e+06
1376,3.73e+07,777778
1376,3.73e+07,8e+06
1378,3.55191e+06,8e+06
1378,3.55191e+06,701493
1380,7.13699e+06,701493
1379,7.13699e+06,9.46809e+06
1381,2.25e+06,9.46809e+06
1381,2.25e+06,290323
1383,5.72358e+06,290323
1378,5.72358e+06,6.39631e+06
1380,1.88658e+07,6.39631e+06
1378,1.88658e+07,2.90357e+07
1380,1.09901e+06,2.90357e+07
1382,2.75455e+06,2.90357e+07
1380,2.75455e+06,1.36371e+07
1382,1.66486e+07,1.36371e+07
1384,8.62712e+06,1.36371e+07
1378,8.62712e+06,3.1871e+07
1377,8.62712e+06,1.02231e+08
1379,1.06893e+08,1.02231e+08
1378,1.06893e+08,2.74043e+07
1378,1.06893e+08,3.33813e+06
1380,1.79706e+07,3.33813e+06
1380,1.79706e+07,3.41549e+06
1380,1.79706e+07,2.33793e+07
1382,3.98326e+06,2.33793e+07
1382,3.98326e+06,1.0687e+07
1382,3.98326e+06,2.23009e+06
1375,3.98326e+06,1.03397e+07
1377,1.6376e+07,1.03397e+07
1379,1.21406e+07,1.03397e+07
1379,1.21406e+07,8.35772e+06
1379,1.21406e+07,1.89362e+06
1381,3.95455e+06,1.89362e+06
1383,7.4581e+06,1.89362e+06
1383,7.4581e+06,3.71348e+06
1385,4.67717e+06,3.71348e+06
1385,4.67717e+06,3.97273e+07
1387,2.07164e+07,3.97273e+07
1389,1.10172e+07,3.97273e+07
1383,1.10172e+07,4.06136e+07
1383,1.10172e+07,6.31746e+06
1385,1.05125e+08,6.31746e+06
1385,1.05125e+08,1.53191e+06
1387,3.77586e+06,1.53191e+06
1386,3.77586e+06,8.13492e+06
1388,3.06202e+06,8.13492e+06
1390,1.41134e+07,8.13492e+06
1389,1.41134e+07,1.85541e+07
1391,7.52055e+06,1.85541e+07
1391,7.52055e+06,897059
1391,7.52055e+06,5.95506e+06
1393,1.1e+06,5.95506e+06
1393,1.1e+06,2.87059e+07
1395,1.86059e+07,2.87059e+07
1395,1.86059e+07,1.42609e+07
1397,837209,1.42609e+07
1397,837209,950413
1397,837209,1e+07
1397,837209,7.56897e+06
1396,837209,2.7037e+06
1398,1.12946e+06,2.7037e+06
1396,1.12946e+06,3.75424e+07
1398,5.4709e+06,3.75424e+07
1400,7.20656e+06,3.75424e+07
1400,7.20656e+06,4.42373e+06
1402,7.47826e+06,4.42373e+06
1402,7.47826e+06,4.08911e+06
1402,7.47826e+06,9.33333e+06
1404,1.87671e+06,9.33333e+06
1404,1.87671e+06,2.35252e+06
1402,1.87671e+06,6.35503e+06
1404,1.79042e+06,6.35503e+06
1406,1.23736e+07,6.35503e+06
1404,1.23736e+07,9.66667e+06
1403,1.23736e+07,2.02113e+06
1405,4.38594e+07,2.02113e+06
1404,4.38594e+07,1.11322e+07
1406,4.55251e+06,1.11322e+07
1406,4.55251e+06,4.23889e+07
1408,1.61611e+06,4.23889e+07
1410,8.01064e+06,4.23889e+07
1410,8.01064e+06,7.27027e+06
1410,8.01064e+06,4.77778e+06
1412,5.71975e+06,4.77778e+06
1412,5.71975e+06,1.24615e+06
1414,4.37419e+06,1.24615e+06
1416,2.21983e+06,1.24615e+06
1418,2.72626e+06,1.24615e+06
1418,2.72626e+06,9.39091e+06
1420,891775,9.39091e+06
1420,891775,2.73913e+06
1420,891775,4.21538e+06
1420,891775,5.11667e+06
1422,1.04167e+07,5.11667e+06
1424,4.52074e+06,5.11667e+06
1424,4.52074e+06,6.04e+06
1424,4.52074e+06,913043
1423,4.52074e+06,7.51095e+06
1423,4.52074e+06,1.02841e+07
1425,3.51348e+07,1.02841e+07
1423,3.51348e+07,1.42805e+07
1425,9.21101e+06,1.42805e+07
1427,1.54222e+06,1.42805e+07
1427,1.54222e+06,1.59796e+07
1429,4.52419e+06,1.59796e+07
1431,1.67757e+06,1.59796e+07
1431,1.67757e+06,4.84906e+06
1433,1.81053e+06,4.84906e+06
1435,1.07427e+06,4.84906e+06
1437,914815,4.84906e+06
1437,914815,6.5102e+06
1437,914815,3.24479e+06
1439,801223,3.24479e+06
1441,1.15167e+07,3.24479e+06
1440,1.15167e+07,4.79675e+06
1440,1.15167e+07,1.18681e+06
1442,4.35329e+06,1.18681e+06
1436,4.35329e+06,4.99096e+06
1438,4.61081e+06,4.99096e+06
1440,1.08048e+07,4.99096e+06
1439,1.08048e+07,5.175e+07
1441,1.27662e+07,5.175e+07
1440,1.27662e+07,2.58333e+06
1442,5.54783e+06,2.58333e+06
1442,5.54783e+06,5.10976e+06
1439,5.54783e+06,9.71101e+06
1441,1.74595e+07,9.71101e+06
1440,1.74595e+07,8.71505e+06
1442,8.75926e+06,8.71505e+06
1434,8.75926e+06,1.6e+07
1436,1.36835e+07,1.6e+07
1436,1.36835e+07,962687
1438,3.21591e+06,962687
1440,832579,962687
1442,671480,962687
1444,4.10606e+06,962687
1443,4.10606e+06,1.10256e+07
1445,8.23415e+06,1.10256e+07
1444,8.23415e+06,5.53631e+06
1446,1.75888e+07,5.53631e+06
1442,1.75888e+07,1.2811e+07
1444,5.26214e+06,1.2811e+07
1444,5.26214e+06,2.4009e+06
1446,1.61111e+06,2.4009e+06
1445,1.61111e+06,2.68473e+06
1447,2.808e+06,2.68473e+06
1446,2.808e+06,6.02222e+06
1441,2.808e+06,1.45403e+07
1443,1.96622e+07,1.45403e+07
1443,1.96622e+07,1.08621e+07
1445,1.9963e+07,1.08621e+07
1441,1.9963e+07,1.05975e+07
1443,4.66875e+06,1.05975e+07
1443,4.66875e+06,1.84468e+07
1445,2.59624e+06,1.84468e+07
1445,2.59624e+06,5.20988e+06
1444,2.59624e+06,5.34241e+06
1446,2.0751e+06,5.34241e+06
1448,460432,5.34241e+06
1450,6.49065e+06,5.34241e+06
1452,1.26585e+07,5.34241e+06
1451,1.26585e+07,1.55051e+07
1453,6.7551e+06,1.55051e+07
1447,6.7551e+06,5.76961e+06
1449,3.36789e+06,5.76961e+06
1451,6.48223e+06,5.76961e+06
1451,6.48223e+06,3.02339e+06
1451,6.48223e+06,3.75e+06
1453,1.21984e+07,3.75e+06
1453,1.21984e+07,1.1506e+06
1453,1.21984e+07,4.77778e+06
1455,33333.3,4.77778e+06
1455,33333.3,1.68511e+07
